1602,9,2415,512.8578752128270253,
1602,2415,9,0.0018868423135959,
30,9,3151,1282407.4581611750181764,
30,3151,9,0.0000006786471368,
839,9,133,2920.9440702286710803,
839,133,9,0.0003310253755709,
925,3220,9,0.0136765027246413,
925,9,3220,71.2803461850643174,
217,9,495,12022.2486823271738103,
217,495,9,0.0000794115934288,
733,2782,9,0.1344897956836048,
733,9,2782,7.2694235848079325,
904,36,9,0.0030712890102451,
904,9,36,319.2566374407620060,
1317,198,9,0.0006978572704634,
1317,9,198,1420.9675762719521117,
2783,9,1571,25863.7687163320515538,
2783,1571,9,0.0000371598974951,
589,634,9,0.0003780283174649,
589,9,634,2591.5194278755693631,
2737,668,9,0.0005385307856574,
2737,9,668,1777.3315003104614789,
230,13544,9,0.0062240249656379,
230,9,13544,133.5365386613767953,
430,10,9,0.0003272839933205,
430,9,10,3036.0179829810663250,
1198,634,9,0.0003804905938255,
1198,9,634,2594.2989039810195209,
2294,9,1211,4436.7391191058532058,
2294,1211,9,0.0002162006222662,
623,1364,9,0.0016319367592300,
623,9,1364,581.5996799751773096,
837,1486,9,0.0003214364529151,
837,9,1486,2955.3291643582956567,
2764,1758,9,0.0013095307032764,
2764,9,1758,713.1523963305812686,
1702,12530,15,0.1195049852316933,
1702,15,12530,8.3151499459528928,
1860,49,15,0.9995959324239451,
1860,15,49,0.9993128995187572,
1875,1758,9,0.0012954818314477,
1875,9,1758,704.3590248512583685,
682,96,12,6.3451570115307909,
682,12,96,0.1543971315085477,
3136,1966,2566,0.0064205290380860,
3136,2566,1966,149.3358017606523447,
2732,9,1057,497.4792074736159293,
2732,1057,9,0.0019473866316172,
557,3414,12,0.6926207680005633,
557,12,3414,0.0035879473912000,
1152,978,12,0.0001130196832475,
1152,12,978,7735.1877849077200153,
65,1486,9,0.0003233651245083,
65,9,1486,2954.9506732084942087,
1307,9,203,3399.0654374806172200,
1307,203,9,0.0002706689018115,
1959,232,9,0.0560124676367518,
1959,9,232,17.7037849542505725,
1821,9,2775,214.8582666278455235,
1821,2775,9,0.0045986727514948,
899,2710,9,0.0000042398218854,
899,9,2710,229983.5638643759593833,
1596,22,12205,0.3962991142565142,
1596,12205,22,2.2322365192393150,
1796,1542,9,0.0002860411779481,
1796,9,1542,3248.5910182442785299,
143,22,12,0.9998827754796370,
143,12,22,0.9999172171485041,
579,3614,15,0.2407519474064436,
579,15,3614,4.0997874739387701,
2419,2108,12,87.1902665332394662,
2419,12,2108,0.0100103695098045,
105,9,3075,336152.4519563064677641,
105,3075,9,0.0000026106073285,
2331,1066,9,0.0001120466047760,
2331,9,1066,8624.4134448503646126,
340,854,9,0.0482845771445730,
340,9,854,20.2554753550251974,
2320,1512,9,0.0077082416605145,
2320,9,1512,122.7923887483686514,
2460,2710,9,0.0000040978799107,
2460,9,2710,218634.0602997692476492,
2683,416,9,0.0764829855147267,
2683,9,416,12.8674565489296757,
2810,9,2415,494.5990006938818055,
2810,2415,9,0.0018352961380977,
696,2848,22,0.0219105102803874,
696,22,2848,45.5064555866416711,
214,9,15,2932.8921325995811458,
214,15,9,0.0003125243553911,
3171,1966,5496,1.2053183580761369,
3171,5496,1966,0.8084304264615710,
1438,12156,9,0.0094973815865191,
1438,9,12156,104.4302743858936111,
826,96,9,0.0020776858696899,
826,9,96,466.9057002500827025,
2723,702,9,0.0000819268661012,
2723,9,702,11883.1274009837361518,
2461,36,9,0.0030793470928253,
2461,9,36,322.6171880158831868,
2731,9,527,8051.1797016122591231,
2731,527,9,0.0001203048216487,
168,518,9,6.1769624147152165,
168,9,518,0.1594028356632637,
3001,1966,82,0.2848728167919274,
3001,82,1966,3.4687092271217570,
2363,3220,9,0.0129683202070166,
2363,9,3220,66.8881649010517521,
1463,12302,9,0.0000013612136976,
1463,9,12302,729005.5802566771162674,
923,2244,9,0.0003464756811445,
923,9,2244,2142.6203458247355229,
935,1042,9,0.0541736381037155,
935,9,1042,18.3335746474498507,
180,12048,15,0.9993125207229290,
180,15,12048,0.9992943712024468,
1782,430,9,0.0001614753455397,
1782,9,430,6071.2071186215625858,
824,4020,9,0.0008094227049674,
824,9,4020,1225.7540556368194302,
835,2040,9,0.0005241488938225,
835,9,2040,1775.7636690183067003,
102,1966,9,0.0007023086047968,
102,9,1966,1305.7783501758938201,
2333,9,513,567.4927621547984700,
2333,513,9,0.0017286593384899,
167,2970,9,0.0011574238133311,
167,9,2970,768.5444657627832612,
303,28,1285,0.9657833399760861,
303,1285,28,0.9694433879344786,
1264,13544,9,0.0066160724276699,
1264,9,13544,148.0724615866787985,
2410,9,495,12131.9375343155570590,
2410,495,9,0.0000789824346779,
1679,7392,15,0.0108862320413025,
1679,15,7392,91.2196976350725777,
1640,9,2393,2731.6858847482330930,
1640,2393,9,0.0003458833967266,
2057,124,9,0.0009556904218047,
2057,9,124,980.5640970093343185,
3099,1966,22,2.2366180792723585,
3099,22,1966,0.4378549822511731,
3137,1966,1057,0.3635816636778758,
3137,1057,1966,2.6634077856570215,
987,2782,9,0.1342046879946264,
987,9,2782,7.3725017743516696,
2063,22,10,1.0008295412200312,
2063,10,22,0.9981702942478419,
1670,12224,9,0.0007235070095332,
1670,9,12224,1371.8845003473231827,
1122,978,9,0.0000000393254538,
1122,9,978,24603442.5180190168321133,
2645,124,9,0.0009892738540026,
2645,9,124,1002.1497672177324603,
2757,1174,9,0.0009417935813370,
2757,9,1174,1004.3163893592590057,
188,2150,9,0.0137270819173218,
188,9,2150,72.3602784585688568,
731,2332,9,0.0036764835271382,
731,9,2332,257.2174101510102560,
2969,1966,3414,1.2455239995636778,
2969,3414,1966,0.7948931859935742,
2971,1966,6404,0.4712567528544781,
2971,6404,1966,2.0236145025846595,
1112,772,9,0.0024933256918168,
1112,9,772,392.3336753134080368,
2812,22,426,4.2660930464611670,
2812,426,22,0.2120693329226971,
680,12156,9,0.0093793075161624,
680,9,12156,104.3682929274855695,
10,1144,9,0.0002314157688313,
10,9,1144,4161.1128081104188823,
129,9,879,1934.2143710899397320,
129,879,9,0.0005021870549582,
252,1522,9,0.0035762077155867,
252,9,1522,267.1245601889540922,
1068,160,9,0.0013337895902896,
1068,9,160,705.4831641279032510,
797,36,9,0.0029318391414729,
797,9,36,306.8081884569277804,
1841,9,1625,4162.1346601588447811,
1841,1625,9,0.0002364681723552,
1118,1066,9,0.0001050326707986,
1118,9,1066,8164.0547912587198880,
1103,9,527,7945.0199410890818399,
1103,527,9,0.0001186841420813,
118,9,879,1957.2892312796525403,
118,879,9,0.0004997717868778,
2950,1966,8760,104.3782019983985379,
2950,8760,1966,0.0090653991161583,
3027,1966,23964,0.1837023417772570,
3027,23964,1966,4.3814959006188596,
3088,336,1966,0.6209194416790553,
3088,1966,336,1.5939601866897846,
1691,12580,15,0.3811090499876733,
1691,15,12580,2.5540557282005683,
686,634,9,0.0003792421635792,
686,9,634,2571.4262288200557123,
2534,36,9,0.0029046093183113,
2534,9,36,299.1568279970933304,
2745,988,9,0.0000200913647024,
2745,9,988,47780.8174617258628132,
2704,688,9,0.0003451007241995,
2704,9,688,2839.0345224322031754,
619,2150,9,0.0137094481086114,
619,9,2150,71.2481621327345920,
2940,1966,879,1.4466093173482137,
2940,879,1966,0.6835799016907511,
3105,1966,826,5.1410997207983415,
3105,826,1966,0.1774027998977493,
2416,606,9,0.0003259137376598,
2416,9,606,3010.3374256089227856,
2029,772,9,0.0024891215461188,
2029,9,772,396.3358231278439234,
2800,28,2533,1.5738485771223596,
2800,2533,28,0.5991039861779588,
1626,10,12,0.9982006075375514,
1626,12,10,1.0007966761024172,
3142,1966,340,0.8347588533216048,
3142,340,1966,1.1390308832462785,
24,2502,9,0.0083152948243470,
24,9,2502,109.7984962029312470,
1428,12761,9,0.0004856226476421,
1428,9,12761,2025.1749024334335445,
990,1032,9,0.0000032101711269,
990,9,1032,239731.9103472693241201,
2546,9,15,3030.4617590292273235,
2546,15,9,0.0003275230242552,
2549,312,13902,0.0000457766261005,
2549,13902,312,21660.5451553472739761,
1757,4072,9,0.0001346013476401,
1757,9,4072,7274.1642170948489365,
1977,460,9,0.0248903319736563,
1977,9,460,37.2790254748974732,
15,28,9,13.0908957437910765,
15,9,28,0.0758825630999784,
396,9,137,35.4734042816391337,
396,137,9,0.0276151364476917,
85,12,49,0.9991535791691587,
85,49,12,1.0006465753167333,
3110,1966,3075,250.0692898898263081,
3110,3075,1966,0.0033472482771695,
257,9,4157,606.3288227498073866,
257,4157,9,0.0012902088520461,
2357,402,9,0.0002919904237965,
2357,9,402,3372.7782775673153992,
906,297,9,0.0000283884071920,
906,9,297,33476.8854792664278648,
2694,12,527,2.5954215576416888,
2694,527,12,0.3549939879507686,
1166,4852,9,0.0003128636485692,
1166,9,4852,2908.8860940848699101,
282,22,15,0.9965124188071138,
282,15,22,0.9945603417270884,
1765,12238,9,0.0015668260000248,
1765,9,12238,624.7943142048193295,
2384,9,389,1373.0070149578184555,
2384,389,9,0.0007168491766618,
2322,518,9,6.1447061316156457,
2322,9,518,0.1592449485883658,
2555,312,12,0.0000265513755446,
2555,12,312,37186.4651548747933703,
1673,13512,9,0.0001016593772251,
1673,9,13512,9741.4405342395093612,
2817,9,2305,12187.2550359807992209,
2817,2305,9,0.0000724379868633,
1605,36,1042,0.0535238014004533,
1605,1042,36,17.3819985937469497,
86,9,2951,763.4720186555251757,
86,2951,9,0.0012086083842615,
1005,9,317,26.5163031651995915,
1005,317,9,0.0371314364338839,
2639,54,9,0.0000000002647705,
2639,9,54,3751234335.3253064155578613,
2654,49,15,0.9949545307131235,
2654,15,49,0.9955959470595434,
2686,262,9,0.0001691522604917,
2686,9,262,5713.2393233352058814,
2929,22,12,0.9998923975186144,
2929,22,15,0.9996868877995436,
2929,12,22,1.0000711181680499,
2929,12,15,0.9997680130000000,
2929,15,22,1.0000930692045915,
2929,15,12,0.9999954752615561,
1182,930,9,0.0000099387354722,
1182,9,930,84671.9299460524925962,
1840,2462,9,0.0007396703696419,
1840,9,2462,1328.3403111045013247,
2068,4072,879,0.2594379379006407,
2068,879,4072,3.6007999256563981,
1814,1178,9,0.0004905456177799,
1814,9,1178,1996.8256163482619741,
2070,518,9,5.8603015574472757,
2070,9,518,0.1513258303455949,
560,718,9,0.0015982106777196,
560,9,718,605.7864577818425005,
3021,1966,3775,26.6725493150361004,
3021,3775,1966,0.0323252812503869,
1071,3425,9,0.0001177224430318,
1071,9,3425,8289.0251770723007212,
1140,192,15,1.0347898952059571,
1140,15,192,0.9584193135191663,
2808,9,2379,217.8470913503793724,
2808,2379,9,0.0041763221191066,
2697,9,561,19477.1833490672543121,
2697,561,9,0.0000502436766209,
298,19,49,0.9992234572371533,
298,49,19,0.9997487448900730,
455,12,12761,0.6707959629569185,
455,12761,12,1.4841607986348742,
3163,1966,198,1.0518877662782833,
3163,198,1966,0.9368308933053510,
1714,770,19,3.1957517570397793,
1714,19,770,0.3107707646642707,
1016,3232,9,0.0000615015919521,
1016,9,3232,16075.7887103692937671,
2420,2108,9,0.0295851010675483,
2420,9,2108,31.2405706041253701,
2671,9,317,26.5803601062271895,
2671,317,9,0.0371772090212326,
2754,644,9,0.0087762326424144,
2754,9,644,106.1965612023863059,
2819,22,326,2.0795871074977641,
2819,326,22,0.4278115835703849,
2751,930,9,0.0000107076072072,
2751,9,930,90628.7403194227517815,
1886,776,9,0.0001079957540295,
1886,9,776,8896.2751617688645638,
1598,12205,1285,0.0000562490339412,
1598,1285,12205,15937.3465741990930837,
1819,782,9,0.0000208709326621,
1819,9,782,46625.9284112776367692,
2005,15622,9,1.0670511198911887,
2005,9,15622,0.9362115677231375,
3166,1966,772,0.2699713679940745,
3166,772,1966,3.0184467070921062,
966,232,9,0.0561360390413354,
966,9,232,17.5348220670177177,
1994,1704,9,0.0048927927567216,
1994,9,1704,199.8289906295334504,
3061,1966,13218,4.4331704700647574,
3061,13218,1966,0.2145500750051569,
409,3232,9,0.0000588206828537,
409,9,3232,14827.7183280197823478,
1829,326,9,0.0001385187244828,
1829,9,326,6343.6919763869318558,
909,92,9,0.5991253185422061,
909,9,92,1.6535249963732559,
766,22,15,0.9719670912189814,
766,15,22,0.9736354323766896,
2687,430,9,0.0001608330772744,
2687,9,430,6117.1870604983041630,
2829,9,2775,196.4017347685529842,
2829,2775,9,0.0043198707628589,
310,19,15,0.9993053508690746,
310,15,19,0.9996934744135756,
3957,22,12,0.9998868274329402,
3957,22,15,0.9997054660194399,
3957,22,1486,0.9988385826906793,
3957,12,22,0.9993093255052611,
3957,12,15,0.9994167834000000,
3957,12,1486,0.9985501454760538,
3957,15,22,0.9994905442510934,
3957,15,12,0.9997793637442856,
3957,15,1486,0.9987312293478661,
3957,1486,22,1.0003576159928147,
3957,1486,12,1.0006466809349004,
3957,1486,15,1.0004651844203107,
1170,9,315,1.0257453073153668,
1170,315,9,0.9282944313479256,
1424,710,9,0.0000019424524474,
1424,9,710,471253.6430858702515252,
2397,30,9,0.0009098714385659,
2397,9,30,1089.9836106054931406,
2069,1524,9,0.0422884820689171,
2069,9,1524,23.1611132910996176,
1828,888,9,0.0001527629521093,
1828,9,888,6489.9392555818367327,
868,722,9,0.0001150885471407,
868,9,722,7247.7852906701546090,
2695,578,9,0.0000587265039501,
2695,9,578,16748.2471903804689646,
2846,28,280,247043.4454378624504898,
2846,280,28,0.0000031181964276,
299,1486,19,1.0005593725317423,
299,19,1486,0.9984088920151367,
1767,2740,9,0.0075847247032523,
1767,9,2740,126.2558693578030784,
1838,19,12,0.9993462479269586,
1838,12,19,0.9996535973354472,
647,776,9,0.0001093749643627,
647,9,776,9017.0457307752785709,
1272,626,12,4.1265719507657073,
1272,12,626,0.2371080688714758,
2799,2430,9,0.0000637432490870,
2799,9,2430,14374.9636778836174926,
1830,4648,9,0.0003027252279029,
1830,9,4648,3127.3127883470560846,
3094,1966,839,47.1205710481667808,
3094,839,1966,0.0204298730520188,
1274,9,13273,38.5777704840884184,
1274,13273,9,0.0257475425752436,
764,22,4072,2.3536822242102335,
764,4072,22,0.4101596185169078,
291,8760,9,0.0000067630653174,
291,9,8760,139719.2192819179326762,
881,28,9,13.0965170139585183,
881,9,28,0.0758846495928089,
1861,198,22,2.1227325231798839,
1861,22,198,0.4670904391098400,
2051,4072,389,0.1656098514534924,
2051,389,4072,4.7353377062051649,
2678,10,9,0.0003259374946450,
2678,9,10,3025.5431876411166741,
1931,28,9,13.0555221195839053,
1931,9,28,0.0745895967558419,
21,718,9,0.0016258288267330,
21,9,718,604.7552424342117092,
734,12302,9,0.0000013598742259,
734,9,12302,726027.0389340895926580,
56,6820,19,1.0009821671399239,
56,19,6820,0.9980100773812391,
136,3986,9,0.0006953975164770,
136,9,3986,1176.9955906182099170,
762,4072,15,0.4146703120867601,
762,15,4072,2.3740197808239181,
3216,1512,3414,13.4574219599630975,
3216,3414,1512,0.0731412644413906,
36,92,9,0.5995015974409724,
36,9,92,1.6535385098742523,
2348,1614,9,0.0043636834329594,
2348,9,1614,218.1388031723300571,
2839,2782,9,0.1204485036817753,
2839,9,2782,6.6450013418215406,
2054,460,9,0.0258882000144799,
2054,9,460,38.3854006225664293,
186,4020,9,0.0008110243666393,
186,9,4020,1226.2740919003340423,
3048,1512,1966,10.7034805462959017,
3048,1966,1512,0.0914381957412154,
1693,12580,9,0.0001225295182793,
1693,9,12580,7639.6239765654572693,
1915,1178,12,1.4995413974487743,
1915,12,1178,0.6511349291523197,
144,96,9,0.0018759629294201,
144,9,96,406.1772092836329762,
463,340,12,2.5582634671370919,
463,12,340,0.3844313842628664,
1618,297,9,0.0000055094546580,
1618,9,297,6518.8024173141584470,
332,12580,9,0.0000993339875660,
332,9,12580,6140.2528950539644939,
1686,7392,9,0.0000035713858339,
1686,9,7392,277971.9943286870839074,
621,76,9,0.0045650000598906,
621,9,76,217.5384779718315542,
3165,1966,426,10.1170456992599949,
3165,426,1966,0.0966163730861816,
3128,1966,106,4.7973471854474434,
3128,106,1966,0.2070304120254957,
888,9,213,128840.5566508270421764,
888,213,9,0.0000075571422195,
958,504,9,0.0001167876261051,
958,9,504,7711.5510319000322852,
2755,9,1307,15.6072541058774483,
2755,1307,9,0.0609829073280233,
1992,4004,9,0.0000853121375530,
1992,9,4004,10947.0717993155813019,
438,9,12205,1258.0802508475917421,
438,12205,9,0.0007760913855310,
1989,68,9,0.0000384354419646,
1989,9,68,25843.9679347852616047,
76,718,9,0.0016184170598798,
76,9,718,604.6144370977825702,
210,2672,9,0.0000015614419246,
210,9,2672,571494.8091597678139806,
26,76,9,0.0045349520226236,
26,9,76,218.4562090091086475,
450,1286,9,0.0000123225436276,
450,9,1286,78325.9194022593001137,
2564,1764,1856,1.7778885620792686,
2564,1856,1764,0.4431824575304176,
2801,426,12,0.2111229839768529,
2801,12,426,4.3508192349018220,
2026,718,9,0.0016246434949362,
2026,9,718,597.7670239510352985,
1847,36,76,0.6693758555901779,
1847,76,36,1.4646963746041382,
241,56,9,0.6473130455628414,
241,9,56,1.5345563096010186,
2049,9,389,1259.2677834042578979,
2049,389,9,0.0006622233951571,
1594,9,12205,1248.2535974746360807,
1594,12205,9,0.0007832185617146,
2532,12,9,0.0003275537422877,
2532,9,12,3030.1241886804723435,
2531,28,9,13.0744442684885431,
2531,9,28,0.0757569199447500,
442,11242,9,0.0243521110481529,
442,9,11242,38.5584138465813098,
171,28,345,4481.1840743751790797,
171,345,28,0.0002216093569624,
3091,1966,15,2.2391779550845259,
3091,15,1966,0.4373493679046741,
912,12226,9,0.0013552884602386,
912,9,12226,731.7785915689114518,
820,9,15,3026.0954595050748139,
820,15,9,0.0003283739362244,
2453,1236,9,0.0000053693385413,
2453,9,1236,177184.1088789497152902,
386,688,9,0.0003472082291510,
386,9,688,2852.5760950621579468,
588,12226,9,0.0013359618078249,
588,9,12226,732.1866254906336735,
3956,22,12,0.9996576278482718,
3956,22,15,0.9992932594777909,
3956,12,22,0.9997423705792954,
3956,12,15,0.9993356144000000,
3956,15,22,1.0001068976101066,
3956,15,12,1.0000645098766754,
48,450,9,0.0107365920517554,
48,9,450,91.6815121573788758,
828,1524,9,0.0426509664046095,
828,9,1524,23.2587948610968169,
20,480,9,0.0001704282849059,
20,9,480,5840.6811504488468927,
2037,9,1579,400.4583687423494780,
2037,1579,9,0.0024144832644694,
1884,9,839,63429.1362828550554696,
1884,839,9,0.0000150419339334,
2988,1522,1966,4.4949030748129744,
2988,1966,1522,0.1934746979835811,
3148,36,1966,4.1060473619183799,
3148,1966,36,0.2389366214324064,
1531,12048,9,0.0003208386943882,
1531,9,12048,3011.3586271212179781,
1325,9,137,31.9015080720610129,
1325,137,9,0.0252540579160210,
2649,142,9,0.0015719748901310,
2649,9,142,630.6020970452856318,
1784,9,2951,778.0747712499550062,
1784,2951,9,0.0012082265534441,
2961,1966,480,4.0577524602059496,
2961,480,1966,0.2136999384715826,
2784,272,430,0.4080891704601816,
2784,430,272,2.2911817628360240,
2705,710,9,0.0000019901447673,
2705,9,710,491559.7428203384624794,
6,22,12,0.9968632413964934,
6,12,22,0.9969263803533790,
2720,76,104,0.3339899751573954,
2720,104,76,2.4439647288806587,
2814,28,1114,580298.2207440414931625,
2814,1114,28,0.0000015181185958,
161,9,2775,206.3708024415948046,
161,2775,9,0.0045157756459613,
178,9,1045,9961.6776615111994033,
178,1045,9,0.0000974852129533,
2936,1966,2102,1.1083780404477714,
2936,2102,1966,0.8613456590688991,
3182,718,1966,2.1804440805209486,
3182,1966,718,0.4481207107848258,
1059,342,9,0.0002199907857180,
1059,9,342,3379.8304988524701002,
2541,54,9,0.0000000002601476,
2541,9,54,3694635167.1863117218017578,
224,1704,9,0.0048341937437343,
224,9,1704,201.9850924962104841,
1726,9,12401,31851898.7045379802584648,
1726,12401,9,0.0000000308053859,
1061,49,9,0.0003240421898360,
1061,9,49,2999.2978999073479827,
2797,2204,9,0.1483707388700936,
2797,9,2204,6.2086493236701097,
1857,198,9,0.0006798906835527,
1857,9,198,1376.1626176327972644,
2290,4072,9,0.0001237191243634,
2290,9,4072,6247.4295316196330532,
1621,15,12233,0.1986633765467304,
1621,12233,15,4.9409200057796783,
758,12,15,0.9953182162000000,
758,15,12,0.9932682919267393,
567,28,387,39809.1736781348809018,
567,387,28,0.0000249613798536,
513,28,9,13.1084627452234503,
513,9,28,0.0761270698206874,
669,9,2775,209.4464698528736619,
669,2775,9,0.0045418222827666,
1267,2102,9,0.0006419681162798,
1267,9,2102,1504.4108674192843864,
2677,56,387,1961.0703721969093749,
2677,387,56,0.0005049364090258,
2823,19,9,0.0003056829047430,
2823,9,19,2880.3526996111972949,
2830,3414,9,0.0005580017663774,
2830,9,3414,1389.3964666877616310,
235,9,59,7941.3848957821537624,
235,59,9,0.0001250752275258,
841,76,9,0.0045485480038786,
841,9,76,217.9771600349203311,
1353,280,9,0.0000406379372499,
1353,9,280,19147.2838323177275015,
110,28,12,39470.0769549621327315,
110,12,28,0.0000245045980000,
2670,9,315,1.0556355227177188,
2670,315,9,0.9362490254623511,
721,13218,9,0.0001547405450038,
721,9,13218,5905.9178856422686295,
275,7004,9,0.0010662544708049,
275,9,7004,920.7679795739458086,
1888,9,1285,0.0758188010886391,
1888,1285,9,12.9671093345434780,
2994,518,1966,8374.8956507409384358,
2994,1966,518,0.0001184934234382,
3051,1966,8702,1.5827069378257803,
3051,8702,1966,0.6190575520552939,
1759,12198,9,0.0000012874586857,
1759,9,12198,769476.1431008820654824,
1407,12284,28,0.0006280579180194,
1407,28,12284,1559.4960985732363952,
2426,1764,9,0.4327961024939680,
2426,9,1764,2.2282666959272897,
2701,642,9,0.0001258739702912,
2701,9,642,7785.6295518691831603,
2644,82,12,7.7123069127234070,
2644,12,82,0.1286750989654279,
538,12048,12,1.0004075548844649,
538,12,12048,0.9983623742372135,
2044,22,9,0.0003283573315411,
2044,9,22,3042.0737538108396620,
3017,1966,988,29.1615863604464849,
3017,988,1966,0.0224152688796635,
478,12,2393,0.9192815600000001,
478,2393,12,1.0634539341279798,
2046,76,9,0.0045578750324747,
2046,9,76,218.0491897579848057,
1,12,9,0.0003279029489483,
1,9,12,3031.1189637505417522,
1454,13074,9,0.0006639458820414,
1454,9,13074,1313.2675016412160858,
335,4852,15,0.9988584134267515,
335,15,4852,1.0001348346592454,
1961,28,9,13.1289403725374356,
1961,9,28,0.0760902991644280,
676,2566,9,0.1139477142955910,
676,9,2566,8.6388778934576873,
3010,1966,317,0.0196175478992495,
3010,317,1966,50.3277836198687609,
3071,1966,2108,0.0240379670758447,
3071,2108,1966,41.1386962483735914,
2662,9,203,3519.5326233967202825,
2662,203,9,0.0002804769180284,
1990,198,9,0.0006992734221515,
1990,9,198,1419.9210346836466670,
1880,1492,9,0.0000075652873784,
1880,9,1492,119625.2588232332054758,
1883,336,9,0.0004419045829692,
1883,9,336,2061.5049130675497508,
3180,1285,1966,17613.3394223961404350,
